target_token,recall,precision,f1
nhệch,0.0,-1,-1
nhếch,-1,0.0,-1
bung,0.0,0.0,-1
thaibinh,1.0,1.0,1.0
gov,1.0,1.0,1.0
xửa,0.0,-1,-1
nagyf,1.0,1.0,1.0
niêu,0.0,-1,-1
niệu,-1,0.0,-1
hoè,0.0,-1,-1
hòe,-1,0.0,-1
tỉa,0.0,-1,-1
picnic,1.0,1.0,1.0
vẹt,0.0,-1,-1
pam,1.0,1.0,1.0
lạtsông,0.0,-1,-1
latsong,-1,0.0,-1
lạn,0.0,-1,-1
dố,0.0,-1,-1
cotonkin,1.0,1.0,1.0
đich,0.0,-1,-1
nhấtnguyễn,0.0,-1,-1
nhatnguyen,-1,0.0,-1
nguyêntrần,0.0,-1,-1
nguyentran,-1,0.0,-1
khảinhà,0.0,-1,-1
khainha,-1,0.0,-1
thìn,1.0,1.0,1.0
sìu,0.0,-1,-1
siu,-1,0.0,-1
chạo,0.0,-1,-1
bợ,0.0,-1,-1
dolni,1.0,1.0,1.0
vétonice,0.0,-1,-1
vetonice,-1,0.0,-1
xvii,1.0,1.0,1.0
tụy,0.0,-1,-1
ụ,0.0,-1,-1
vissai,1.0,1.0,1.0
nien,0.0,-1,-1
hsing,1.0,1.0,1.0
dép,0.0,-1,-1
adora,1.0,1.0,1.0
vinashin,1.0,1.0,1.0
sôđa,0.0,-1,-1
soda,1.0,0.6666666666666666,0.8
ngò,0.0,-1,-1
phcn,1.0,1.0,1.0
lilama,1.0,1.0,1.0
lươn,0.0,-1,-1
昔商家至盤庚五遷,1.0,1.0,1.0
周室迨成王三徙,1.0,1.0,1.0
豈三代之數君徇于己私,1.0,1.0,1.0
妄自遷徙,1.0,1.0,1.0
以其圖大宅中,1.0,1.0,1.0
爲億万世子孫之計,1.0,1.0,1.0
上謹天命,1.0,1.0,1.0
下因民志,1.0,1.0,1.0
苟有便輒改,1.0,1.0,1.0
故國祚延長,1.0,1.0,1.0
風俗富阜,1.0,1.0,1.0
而丁黎二家,1.0,1.0,1.0
乃徇己私,1.0,1.0,1.0
忽天命,1.0,1.0,1.0
罔蹈商周之迹,1.0,1.0,1.0
常安厥邑于茲,1.0,1.0,1.0
致世代弗長,1.0,1.0,1.0
算數短促,1.0,1.0,1.0
百姓耗損,1.0,1.0,1.0
万物失宜,1.0,1.0,1.0
朕甚痛之,1.0,1.0,1.0
不得不徙,1.0,1.0,1.0
况高王故都大羅城,1.0,1.0,1.0
宅天地區域之中,1.0,1.0,1.0
得龍蟠虎踞之勢,1.0,1.0,1.0
正南北東西之位,1.0,1.0,1.0
便江山向背之宜,1.0,1.0,1.0
其地廣而坦平,1.0,1.0,1.0
厥土高而爽塏,1.0,1.0,1.0
民居蔑昏墊之困,1.0,1.0,1.0
万物極繁阜之丰,1.0,1.0,1.0
遍覽越邦,1.0,1.0,1.0
斯爲勝地,1.0,1.0,1.0
誠四方輻輳之要会,1.0,1.0,1.0
爲万世帝王之上都,1.0,1.0,1.0
朕欲因此地利以定厥居,1.0,1.0,1.0
卿等如何,1.0,1.0,1.0
triếp,0.0,-1,-1
triep,-1,0.0,-1
trẫm,0.0,-1,-1
noi,0.0,-1,-1
dền,0.0,-1,-1
trẹm,1.0,1.0,1.0
muống,0.0,-1,-1
bluish,1.0,1.0,1.0
crom,-1,0.0,-1
djebel,1.0,1.0,1.0
sabara,1.0,1.0,1.0
cleopatra,1.0,1.0,1.0
theophrastos,1.0,1.0,1.0
plinius,1.0,1.0,1.0
habachtal,1.0,1.0,1.0
chivor,1.0,1.0,1.0
muzo,1.0,1.0,1.0
christie,1.0,1.0,1.0
muro,1.0,1.0,1.0
peña,0.0,-1,-1
pena,-1,0.0,-1
blanca,1.0,1.0,1.0
coscuez,1.0,1.0,1.0
emơrôt,1.0,1.0,1.0
edsger,1.0,1.0,1.0
dijkstra,1.0,1.0,1.0
ada,1.0,1.0,1.0
lovelace,1.0,1.0,1.0
informatique,1.0,1.0,1.0
informatics,1.0,1.0,1.0
vlsi,1.0,1.0,1.0
design,1.0,1.0,1.0
prolog,1.0,1.0,1.0
wiktionary,1.0,1.0,1.0
siết,1.0,1.0,1.0
vattenfall,1.0,1.0,1.0
cascading,1.0,1.0,1.0
sheets,1.0,1.0,1.0
xhtml,1.0,1.0,1.0
xml,1.0,1.0,1.0
svg,1.0,1.0,1.0
xul,1.0,1.0,1.0
consortium,1.0,1.0,1.0
body,1.0,1.0,1.0
selector,1.0,1.0,1.0
agreement,1.0,1.0,1.0
tariffs,1.0,1.0,1.0
discrimination,1.0,1.0,1.0
annecy,1.0,1.0,1.0
torquay,1.0,1.0,1.0
dillon,1.0,1.0,1.0
kenedy,1.0,1.0,1.0
trips,1.0,1.0,1.0
gats,1.0,1.0,1.0
dam,0.0,-1,-1
cognitive,1.0,1.0,1.0
groupware,1.0,1.0,1.0
semantic,1.0,1.0,1.0
iterative,1.0,1.0,1.0
tangle,1.0,1.0,1.0
weave,1.0,1.0,1.0
cweb,1.0,1.0,1.0
governmental,1.0,1.0,1.0
ngo,0.0,-1,-1
gouvernementale,1.0,1.0,1.0
private,1.0,1.0,1.0
voluntary,1.0,1.0,1.0
pvo,1.0,1.0,1.0
consultative,1.0,1.0,1.0
status,1.0,1.0,1.0
greenpeace,1.0,1.0,1.0
thòi,0.0,-1,-1
oxfam,1.0,1.0,1.0
foreign,1.0,1.0,1.0
direct,1.0,1.0,1.0
investment,1.0,1.0,1.0
fdi,1.0,1.0,1.0
đựoc,0.0,-1,-1
helpman,1.0,1.0,1.0
sibert,1.0,1.0,1.0
eckaus,1.0,1.0,1.0
akamatsu,1.0,1.0,1.0
kaname,1.0,1.0,1.0
thụât,0.0,-1,-1
vernon,1.0,1.0,1.0
hymes,1.0,1.0,1.0
dunning,1.0,1.0,1.0
rugman,1.0,1.0,1.0
lenovo,1.0,1.0,1.0
tcl,1.0,1.0,1.0
electroincs,1.0,1.0,1.0
offshore,1.0,1.0,1.0
unocal,1.0,1.0,1.0
歐,1.0,1.0,1.0
歐囉巴,1.0,1.0,1.0
ευρώπη,0.0,-1,-1
ευρωπη,-1,0.0,-1
agenor,1.0,1.0,1.0
tyre,1.0,1.0,1.0
zeus,1.0,1.0,1.0
minos,1.0,1.0,1.0
homer,1.0,1.0,1.0
eurys,1.0,1.0,1.0
ops,1.0,1.0,1.0
semit,1.0,1.0,1.0
erebu,1.0,1.0,1.0
akkadia,1.0,1.0,1.0
erebus,1.0,1.0,1.0
paleolithic,1.0,1.0,1.0
monte,1.0,1.0,1.0
poggiolo,1.0,1.0,1.0
troia,1.0,1.0,1.0
menelaus,1.0,1.0,1.0
hesiod,1.0,1.0,1.0
callinus,1.0,1.0,1.0
xenophanes,1.0,1.0,1.0
colophon,1.0,1.0,1.0
pythagoras,1.0,1.0,1.0
thucydies,1.0,1.0,1.0
xenophon,1.0,1.0,1.0
perikles,1.0,1.0,1.0
alexandros,1.0,1.0,1.0
syracuse,1.0,1.0,1.0
teutoburg,1.0,1.0,1.0
hách,1.0,1.0,1.0
titus,1.0,1.0,1.0
livius,1.0,1.0,1.0
plutarchus,1.0,1.0,1.0
nerva,1.0,1.0,1.0
traianus,1.0,1.0,1.0
hadrianus,1.0,1.0,1.0
antoninus,1.0,1.0,1.0
pius,1.0,1.0,1.0
aurelius,1.0,1.0,1.0
constantinus,1.0,1.0,1.0
phocas,1.0,1.0,1.0
heraclius,1.0,1.0,1.0
yarmouk,1.0,1.0,1.0
khalip,1.0,1.0,1.0
tours,1.0,1.0,1.0
provence,1.0,1.0,1.0
pyrenees,0.0,-1,-1
finkle,1.0,1.0,1.0
mamleben,1.0,1.0,1.0
harz,1.0,1.0,1.0
magyar,1.0,1.0,1.0
slavơ,1.0,1.0,1.0
ngưới,0.0,-1,-1
lechfeld,1.0,1.0,1.0
basil,1.0,1.0,1.0
leōn,0.0,-1,-1
sophos,1.0,1.0,1.0
kōnstantinos,0.0,-1,-1
konstantinos,-1,0.0,-1
porphyrogennētos,0.0,-1,-1
porphyrogennetos,-1,0.0,-1
terbel,1.0,1.0,1.0
crum,0.0,-1,-1
crưm,-1,0.0,-1
omartag,1.0,1.0,1.0
nicephorus,1.0,1.0,1.0
simeon,1.0,1.0,1.0
ochrid,1.0,1.0,1.0
đui,0.0,-1,-1
istván,1.0,1.0,1.0
seljuk,1.0,1.0,1.0
manzikert,1.0,1.0,1.0
stupor,1.0,1.0,1.0
mundi,1.0,1.0,1.0
lackland,1.0,1.0,1.0
bouvines,1.0,1.0,1.0
sluys,1.0,1.0,1.0
cressy,1.0,1.0,1.0
poitiers,1.0,1.0,1.0
agincourt,1.0,1.0,1.0
castillion,1.0,1.0,1.0
sultan,1.0,1.0,1.0
osman,1.0,1.0,1.0
sigismund,1.0,1.0,1.0
bayezid,1.0,1.0,1.0
nicopolis,1.0,1.0,1.0
murad,1.0,1.0,1.0
mehmed,1.0,1.0,1.0
habsurg,1.0,1.0,1.0
selim,1.0,1.0,1.0
suleiman,1.0,1.0,1.0
beograd,1.0,1.0,1.0
xibia,1.0,1.0,1.0
astrakhan,1.0,1.0,1.0
chocim,1.0,1.0,1.0
lọi,0.0,-1,-1
gờm,0.0,-1,-1
gdov,1.0,1.0,1.0
romanov,1.0,1.0,1.0
novgorod,1.0,1.0,1.0
westfalen,1.0,1.0,1.0
franche,1.0,1.0,1.0
comté,1.0,1.0,1.0
boyne,1.0,1.0,1.0
transylvannia,1.0,1.0,1.0
sobieski,1.0,1.0,1.0
baị,0.0,-1,-1
marlborough,1.0,1.0,1.0
blenheim,1.0,1.0,1.0
cassano,1.0,1.0,1.0
pyotr,1.0,1.0,1.0
gục,1.0,1.0,1.0
poltava,1.0,1.0,1.0
soor,1.0,1.0,1.0
dettingen,1.0,1.0,1.0
ouessant,1.0,1.0,1.0
elizaveta,1.0,1.0,1.0
leuthen,1.0,1.0,1.0
liegnitz,1.0,1.0,1.0
quiberon,1.0,1.0,1.0
arouet,1.0,1.0,1.0
vom,0.0,-1,-1
zum,1.0,1.0,1.0
stein,1.0,1.0,1.0
gầu,0.0,-1,-1
emba,1.0,1.0,1.0
caspia,1.0,1.0,1.0
kuma,1.0,1.0,1.0
manych,1.0,1.0,1.0
caucasus,1.0,1.0,1.0
bosporus,1.0,1.0,1.0
marmara,1.0,1.0,1.0
dardanelles,1.0,1.0,1.0
lmcâ,0.0,-1,-1
lmca,-1,0.0,-1
iberia,1.0,1.0,1.0
phễu,1.0,0.6666666666666666,0.8
pyrene,1.0,1.0,1.0
karpati,1.0,1.0,1.0
fjord,1.0,1.0,1.0
dinarides,1.0,1.0,1.0
apennin,1.0,1.0,1.0
spruce,1.0,1.0,1.0
rainforest,1.0,1.0,1.0
cork,1.0,1.0,1.0
oak,1.0,1.0,1.0
deciduous,1.0,1.0,1.0
beech,1.0,1.0,1.0
bulô,1.0,1.0,1.0
birch,1.0,1.0,1.0
tundra,1.0,1.0,1.0
mamut,1.0,1.0,1.0
aurochs,1.0,1.0,1.0
eurasian,1.0,1.0,1.0
lynx,1.0,1.0,1.0
jackal,1.0,1.0,1.0
marten,1.0,1.0,1.0
viper,1.0,1.0,1.0
roe,1.0,1.0,1.0
deer,1.0,1.0,1.0
marmot,1.0,1.0,1.0
steinbock,1.0,1.0,1.0
chamois,1.0,1.0,1.0
phytoplankton,1.0,1.0,1.0
zooplankton,1.0,1.0,1.0
molluscs,1.0,1.0,1.0
echinoderms,1.0,1.0,1.0
proteus,1.0,1.0,1.0
neanderthal,1.0,1.0,1.0
facto,1.0,1.0,1.0
jure,1.0,1.0,1.0
vlaanderen,1.0,1.0,1.0
tyrol,1.0,1.0,1.0
ราชอาณาจ,1.0,1.0,1.0
กรไทย,1.0,1.0,1.0
racha,1.0,1.0,1.0
anachak,1.0,1.0,1.0
andaman,1.0,1.0,1.0
bhumibol,1.0,1.0,1.0
adulyadej,1.0,1.0,1.0
pattaya,1.0,1.0,1.0
krabi,1.0,1.0,1.0
samui,1.0,1.0,1.0
ไทย,1.0,1.0,1.0
thailand,1.0,1.0,1.0
ประเทศไทย,1.0,1.0,1.0
prathet,1.0,0.3333333333333333,0.5
anachakra,1.0,1.0,1.0
ราชา,1.0,1.0,1.0
อาณาจ,1.0,1.0,1.0
กร,1.0,1.0,1.0
เม,1.0,1.0,1.0
องไทย,1.0,1.0,1.0
prathết,0.0,-1,-1
อง,1.0,1.0,1.0
泰蘭,1.0,1.0,1.0
蘭,1.0,1.0,1.0
巴蘭,1.0,1.0,1.0
poland,1.0,1.0,1.0
愛爾蘭,1.0,1.0,1.0
泰國,1.0,1.0,1.0
泰王國,1.0,1.0,1.0
暹羅,1.0,1.0,1.0
altai,1.0,1.0,1.0
sukhothai,1.0,1.0,1.0
ayuthaya,1.0,1.0,1.0
taksin,1.0,1.0,1.0
thonburi,1.0,1.0,1.0
phraya,1.0,1.0,1.0
prachadhipok,1.0,1.0,1.0
baht,1.0,1.0,1.0
thaksin,1.0,1.0,1.0
shinawatra,1.0,1.0,1.0
thaksinomics,1.0,1.0,1.0
tantalium,1.0,1.0,1.0
fluorite,1.0,1.0,1.0
inches,1.0,1.0,1.0
buddhist,1.0,1.0,1.0
สภาผ,1.0,1.0,1.0
แทนราษฎร,1.0,1.0,1.0
sapha,1.0,1.0,1.0
phutan,1.0,1.0,1.0
ratsadon,1.0,1.0,1.0
ว,1.0,1.0,1.0
ฒ,1.0,1.0,1.0
สภา,1.0,1.0,1.0
wuthisapha,1.0,1.0,1.0
past,1.0,1.0,1.0
ศาล,1.0,1.0,1.0
saan,1.0,0.5,0.6666666666666666
ศาลร,1.0,1.0,1.0
ฐธรรมน,1.0,1.0,1.0
ญ,1.0,1.0,1.0
săan,0.0,-1,-1
rát,0.0,-1,-1
nuun,1.0,1.0,1.0
surayud,1.0,1.0,1.0
chulanont,1.0,1.0,1.0
pheu,0.0,-1,-1
yingluck,1.0,1.0,1.0
abhisit,1.0,1.0,1.0
vejjajiva,1.0,1.0,1.0
gms,1.0,1.0,1.0
acmecs,1.0,1.0,1.0
ewec,1.0,1.0,1.0
จ,1.0,1.0,1.0
งหว,1.0,1.0,1.0
ด,1.0,1.0,1.0
changwat,1.0,1.0,1.0
อำเภอ,1.0,1.0,1.0
amphoe,1.0,1.0,1.0
เขต,1.0,1.0,1.0
khet,1.0,1.0,1.0
nonthaburi,1.0,1.0,1.0
pathum,1.0,1.0,1.0
thani,1.0,1.0,1.0
samut,1.0,1.0,1.0
prakan,1.0,1.0,1.0
nakhon,1.0,1.0,1.0
pathom,1.0,1.0,1.0
sakhon,1.0,1.0,1.0
อำเภอเม,1.0,1.0,1.0
mueang,1.0,1.0,1.0
ตำบล,1.0,1.0,1.0
tambon,1.0,1.0,1.0
หม,1.0,1.0,1.0
บ,1.0,1.0,1.0
าน,1.0,1.0,1.0
muban,1.0,1.0,1.0
เทศบาลนคร,1.0,1.0,1.0
thesaban,1.0,1.0,1.0
เทศบาลเม,1.0,1.0,1.0
เทศบาลตำบล,1.0,1.0,1.0
doi,0.0,-1,-1
inthanon,1.0,1.0,1.0
khorat,1.0,1.0,1.0
sắn,0.0,-1,-1
tót,0.0,-1,-1
isan,1.0,1.0,1.0
lanna,1.0,1.0,1.0
yaowarat,1.0,1.0,1.0
chumphon,1.0,1.0,1.0
điạ,0.0,-1,-1
thến,0.0,-1,-1
botnet,1.0,1.0,1.0
sites,1.0,1.0,1.0
sunbelt,1.0,1.0,1.0
idefense,1.0,1.0,1.0
metaphisher,1.0,1.0,1.0
bot,0.0,-1,-1
jeanson,1.0,1.0,1.0
ancheta,1.0,1.0,1.0
tò,0.0,-1,-1
rookit,1.0,1.0,1.0
ngoái,0.0,-1,-1
sys,1.0,1.0,1.0
panda,1.0,1.0,1.0
bagle,1.0,1.0,1.0
rootkit,1.0,1.0,1.0
hđh,1.0,1.0,1.0
subvirt,1.0,1.0,1.0
loai,0.0,-1,-1
attached,1.0,1.0,1.0
sex,1.0,1.0,1.0
server,1.0,1.0,1.0
bkav,1.0,1.0,1.0
cmc,1.0,1.0,1.0
avira,1.0,1.0,1.0
kaspersky,1.0,1.0,1.0
avg,1.0,1.0,1.0
eset,1.0,1.0,1.0
essentials,1.0,1.0,1.0
firewall,1.0,1.0,1.0
isp,1.0,1.0,1.0
update,1.0,1.0,1.0
updates,1.0,1.0,1.0
restore,1.0,1.0,1.0
xp,1.0,1.0,1.0
ghost,1.0,1.0,1.0
spam,1.0,1.0,1.0
spyware,1.0,1.0,1.0
ngợm,1.0,1.0,1.0
malware,1.0,1.0,1.0
malicious,1.0,1.0,1.0
trojan,1.0,1.0,1.0
horse,1.0,1.0,1.0
virusvn,1.0,1.0,1.0
showthread,1.0,1.0,1.0
scratch,1.0,1.0,1.0
lfs,1.0,1.0,1.0
beekmans,1.0,1.0,1.0
dĩa,0.0,-1,-1
mb,1.0,1.0,1.0
partition,1.0,1.0,1.0
sẵng,0.0,-1,-1
livecd,1.0,1.0,1.0
xfce,1.0,1.0,1.0
gcc,1.0,1.0,1.0
glibc,1.0,1.0,1.0
binutils,1.0,1.0,1.0
root,1.0,1.0,1.0
directory,1.0,1.0,1.0
chroot,1.0,1.0,1.0
phốt,1.0,0.75,0.8571428571428571
cual,0.0,-1,-1
cuál,-1,0.0,-1
cryptocrystalline,1.0,1.0,1.0
triclinic,1.0,1.0,1.0
thây,0.0,-1,-1
mersai,1.0,1.0,1.0
hấm,0.0,-1,-1
monitu,1.0,1.0,1.0
serabit,1.0,1.0,1.0
khadim,1.0,1.0,1.0
wadi,1.0,1.0,1.0
maghareh,1.0,1.0,1.0
hathor,1.0,1.0,1.0
arizona,1.0,1.0,1.0
station,1.0,1.0,1.0
cambell,1.0,1.0,1.0
epoxy,1.0,1.0,1.0
tưong,0.0,-1,-1
jade,1.0,1.0,1.0
derge,1.0,1.0,1.0
nagari,1.0,1.0,1.0
khorsum,1.0,1.0,1.0
muhgal,1.0,1.0,1.0
chlorphorm,1.0,1.0,1.0
carbonhydrate,1.0,1.0,1.0
lipit,1.0,1.0,1.0
glycerol,1.0,1.0,1.0
simple,1.0,1.0,1.0
complex,1.0,1.0,1.0
hydrophilic,1.0,1.0,1.0
hydrophobic,1.0,1.0,1.0
bilayer,1.0,1.0,1.0
lipza,1.0,1.0,1.0
glyxerol,1.0,1.0,1.0
omega,1.0,1.0,1.0
prostaglandin,1.0,1.0,1.0
leukotrienes,1.0,1.0,1.0
thromboxanes,1.0,1.0,1.0
eicosanoids,1.0,1.0,1.0
botalli,1.0,1.0,1.0
glyxerin,0.0,-1,-1
glyxêrin,-1,0.0,-1
ergod,1.0,1.0,1.0
ergodic,1.0,1.0,1.0
discrete,1.0,1.0,1.0
mathematics,1.0,1.0,1.0
boole,1.0,1.0,1.0
modulo,1.0,1.0,1.0
奈良市,1.0,1.0,1.0
奈良県,1.0,1.0,1.0
heijo,0.0,-1,-1
heijō,1.0,0.3333333333333333,0.5
trưóc,0.0,-1,-1
shoki,1.0,1.0,1.0
narashita,1.0,1.0,1.0
horyuji,1.0,1.0,1.0
yakushijipagoda,1.0,1.0,1.0
潘佩珠,1.0,1.0,1.0
潘文珊,1.0,1.0,1.0
巢南,1.0,1.0,1.0
是漢,1.0,1.0,1.0
okuma,1.0,1.0,1.0
shigenobu,1.0,1.0,1.0
inukai,1.0,1.0,1.0
tsuyoshi,1.0,1.0,1.0
maratông,0.0,-1,-1
maratong,-1,0.0,-1
gelatin,1.0,1.0,1.0
magnesium,1.0,1.0,1.0
silicate,1.0,1.0,1.0
tsvet,1.0,1.0,1.0
semyonovich,1.0,1.0,1.0
chlorophyll,1.0,1.0,1.0
archer,1.0,1.0,1.0
porter,1.0,1.0,1.0
laurence,1.0,1.0,1.0
millington,1.0,1.0,1.0
synge,1.0,1.0,1.0
hplc,1.0,1.0,1.0
tlc,1.0,1.0,1.0
silica,1.0,1.0,1.0
ic,1.0,1.0,1.0
đổibằng,0.0,-1,-1
doibang,-1,0.0,-1
qúa,0.0,-1,-1
rây,0.0,-1,-1
corundum,1.0,1.0,1.0
sapphire,1.0,1.0,1.0
ruby,1.0,1.0,1.0
ruber,1.0,1.0,1.0
moissanit,1.0,1.0,1.0
tanzania,1.0,1.0,1.0
hue,0.0,-1,-1
tone,1.0,0.5,0.6666666666666666
rutil,1.0,1.0,1.0
trám,0.0,-1,-1
tube,1.0,1.0,1.0
boric,1.0,1.0,1.0
gaudin,1.0,1.0,1.0
edelman,1.0,1.0,1.0
frenic,1.0,1.0,1.0
freil,1.0,1.0,1.0
frimy,1.0,1.0,1.0
verneuil,1.0,1.0,1.0
baf,1.0,1.0,1.0
alo,1.0,1.0,1.0
czochralski,1.0,1.0,1.0
flux,1.0,1.0,1.0
lazer,1.0,1.0,1.0
maiman,1.0,1.0,1.0
laboratories,1.0,1.0,1.0
malibu,1.0,1.0,1.0
townes,1.0,1.0,1.0
schawlow,1.0,1.0,1.0
gould,1.0,1.0,1.0
trg,1.0,1.0,1.0
group,1.0,1.0,1.0
spinen,1.0,1.0,1.0
garnat,1.0,1.0,1.0
balas,1.0,1.0,1.0
tourmalin,1.0,1.0,1.0
rubellite,1.0,1.0,1.0
lmhc,1.0,1.0,1.0
laboratory,1.0,1.0,1.0
manual,1.0,1.0,1.0
harmonisation,1.0,1.0,1.0
committee,1.0,1.0,1.0
ribosome,1.0,1.0,1.0
ribôxôm,1.0,0.5,0.6666666666666666
riboxom,0.0,-1,-1
ribô,0.0,-1,-1
ribo,-1,0.0,-1
rarn,1.0,1.0,1.0
marn,1.0,1.0,1.0
polypeptide,1.0,1.0,1.0
vặn,0.0,-1,-1
peptide,1.0,1.0,1.0
ribozyme,1.0,1.0,1.0
translational,1.0,1.0,1.0
apparatus,1.0,1.0,1.0
queenstown,1.0,1.0,1.0
polyribosome,1.0,1.0,1.0
polysome,1.0,1.0,1.0
drosophila,1.0,1.0,1.0
caenorhabditis,1.0,1.0,1.0
elegans,1.0,1.0,1.0
lysosome,1.0,1.0,1.0
lyzôxôm,0.0,-1,-1
lyzoxom,-1,0.0,-1
nhấ,0.0,-1,-1
nua,0.0,-1,-1
sachs,1.0,1.0,1.0
pompe,1.0,1.0,1.0
mucopolysaccharidosis,1.0,1.0,1.0
gangliosidosis,1.0,1.0,1.0
glycoproteinosis,1.0,1.0,1.0
mucolipidosis,1.0,1.0,1.0
leukodystrophy,1.0,1.0,1.0
endoplasmic,1.0,1.0,1.0
reticulum,1.0,1.0,1.0
lumen,1.0,1.0,1.0
peroxisome,1.0,1.0,1.0
perôxixôm,0.0,-1,-1
peroxixom,-1,0.0,-1
peroxi,1.0,1.0,1.0
microbody,1.0,1.0,1.0
polyamin,1.0,1.0,1.0
plasmalogen,1.0,1.0,1.0
etherphospholipid,1.0,1.0,1.0
pentose,1.0,1.0,1.0
isoprenoid,1.0,1.0,1.0
duve,1.0,1.0,1.0
rhodin,1.0,1.0,1.0
glyoxylate,1.0,1.0,1.0
glyoxi,1.0,1.0,1.0
glyco,1.0,1.0,1.0
oxidaza,1.0,1.0,1.0
ureaza,1.0,1.0,1.0
catalaza,1.0,1.0,1.0
pts,1.0,1.0,1.0
peroxisomal,1.0,1.0,1.0
targeting,1.0,1.0,1.0
signal,1.0,1.0,1.0
photpholipit,1.0,1.0,1.0
axetyl,1.0,1.0,1.0
endosome,1.0,1.0,1.0
cis,1.0,1.0,1.0
trans,1.0,1.0,1.0
enzymes,1.0,1.0,1.0
lipids,1.0,1.0,1.0
cacbonhydrat,0.0,-1,-1
cacbonhyđrat,-1,0.0,-1
nucleotit,1.0,1.0,1.0
mannose,1.0,1.0,1.0
proteoglycan,1.0,1.0,1.0
glycosaminoglycans,1.0,1.0,1.0
gag,1.0,1.0,1.0
polysaccarid,1.0,1.0,1.0
proteolycan,1.0,1.0,1.0
photpho,0.0,-1,-1
atp,1.0,1.0,1.0
kinaza,1.0,1.0,1.0
cazein,0.0,-1,-1
cazêin,-1,0.0,-1
bọng,0.0,-1,-1
trút,1.0,1.0,1.0
gỉa,0.0,-1,-1
priotein,1.0,1.0,1.0
actin,1.0,1.0,1.0
tryền,1.0,1.0,1.0
mitochondria,1.0,1.0,1.0
mitos,1.0,1.0,1.0
khondrion,1.0,1.0,1.0
trypanosoma,1.0,1.0,1.0
protozoa,1.0,1.0,1.0
adenosine,1.0,1.0,1.0
triphosphate,1.0,1.0,1.0
µm,1.0,1.0,1.0
thểvà,0.0,-1,-1
theva,-1,0.0,-1
cristae,1.0,1.0,1.0
phospholipid,1.0,1.0,1.0
epinephrine,1.0,1.0,1.0
adrenaline,1.0,1.0,1.0
tryptophan,1.0,1.0,1.0
protêin,0.0,-1,-1
cardiolipin,1.0,1.0,1.0
porin,1.0,1.0,1.0
vảo,0.0,-1,-1
mă,0.0,-1,-1
pyruvate,1.0,1.0,1.0
nadh,1.0,1.0,1.0
glycolysis,1.0,1.0,1.0
krebs,1.0,1.0,1.0
glucose,1.0,1.0,1.0
coenzyme,1.0,1.0,1.0
tricarboxylic,1.0,1.0,1.0
tca,1.0,1.0,1.0
citric,1.0,1.0,1.0
fadh,1.0,1.0,1.0
succinate,1.0,1.0,1.0
dehydrogenase,1.0,1.0,1.0
cytochrome,1.0,1.0,1.0
oxidase,1.0,1.0,1.0
protons,1.0,1.0,1.0
adp,1.0,1.0,1.0
chemiosmosis,1.0,1.0,1.0
facilitated,1.0,1.0,1.0
diffusion,1.0,1.0,1.0
mitchell,1.0,1.0,1.0
vể,0.0,-1,-1
êva,0.0,-1,-1
kraytsberg,1.0,1.0,1.0
pubmed,1.0,1.0,1.0
eukaryotic,1.0,1.0,1.0
procaryork,1.0,1.0,1.0
endosymbiont,1.0,1.0,1.0
prokaryotic,1.0,1.0,1.0
eucaryork,1.0,1.0,1.0
nanotechnology,1.0,1.0,1.0
spd,1.0,1.0,1.0
thuớc,0.0,-1,-1
packing,1.0,1.0,1.0
density,1.0,1.0,1.0
đuờng,0.0,-1,-1
behavior,1.0,1.0,1.0
size,1.0,1.0,1.0
bulk,1.0,1.0,1.0
qd,0.0,-1,-1
quantum,1.0,1.0,1.0
dots,1.0,1.0,1.0
tunneling,1.0,1.0,1.0
stm,1.0,1.0,1.0
photolithography,1.0,1.0,1.0
lithography,1.0,1.0,1.0
beam,1.0,1.0,1.0
soft,1.0,1.0,1.0
focused,1.0,1.0,1.0
solgel,1.0,1.0,1.0
simulation,1.0,1.0,1.0
initio,1.0,1.0,1.0
molecular,1.0,1.0,1.0
dynamics,1.0,1.0,1.0
carlo,1.0,1.0,1.0
mechanics,1.0,1.0,1.0
vv,1.0,1.0,1.0
amitābha,1.0,1.0,1.0
ẵm,0.0,-1,-1
tantra,1.0,1.0,1.0
maitrī,1.0,1.0,1.0
karuṇā,1.0,1.0,1.0
tārā,0.0,-1,-1
mãng,0.0,-1,-1
cằm,0.0,-1,-1
nhíp,0.0,-1,-1
lể,0.0,-1,-1
kỉnh,0.0,-1,-1
trêu,1.0,1.0,1.0
ghẹo,1.0,1.0,1.0
giảo,0.0,-1,-1
xông,0.5,1.0,0.6666666666666666
cõng,0.0,-1,-1
montreal,1.0,1.0,1.0
chlorofluorocacbons,1.0,1.0,1.0
tetraclorit,1.0,1.0,1.0
brom,-1,0.0,-1
halon,1.0,1.0,1.0
methylchloroform,1.0,1.0,1.0
crutzen,1.0,1.0,1.0
sherwood,1.0,1.0,1.0
rowland,1.0,1.0,1.0
mario,1.0,1.0,1.0
molina,1.0,1.0,1.0
lovelock,1.0,1.0,1.0
gaia,1.0,1.0,1.0
farman,1.0,1.0,1.0
gardiner,1.0,1.0,1.0
shanklin,1.0,1.0,1.0
chứnh,0.0,-1,-1
chunh,-1,0.0,-1
unep,1.0,1.0,1.0
giử,0.0,-1,-1
chlorofluorocacbon,1.0,1.0,1.0
clohydric,0.0,-1,-1
